date,highest_temp,lowest_temp,weather
2025-10-22,20,17,阴
2025-10-23,22,17,多云
2025-10-24,21,16,阴
2025-10-25,18,16,小雨
2025-10-26,19,16,阴
2025-10-27,20,17,多云
2025-10-28,23,15,多云
2025-10-29,20,17,小雨
2025-10-30,21,18,阴
2025-10-31,20,17,小雨
2025-11-01,18,17,小雨
2025-11-02,20,16,小雨
2025-11-03,17,16,小雨
2025-11-04,21,14,晴
2025-11-05,18,14,阴
2025-11-06,18,16,小雨
2025-11-07,19,17,中雨
2025-11-08,19,16,小雨
2025-11-09,17,16,中雨
2025-11-10,17,16,阴
2025-11-11,18,16,阴
2025-11-12,17,16,阴
2025-11-13,20,16,多云
2025-11-14,19,17,小雨
2025-11-15,19,16,小雨
2025-11-16,18,16,小雨
2025-11-17,17,11,中雨
2025-11-18,12,8,小雨
2025-11-19,14,8,阴
2025-11-20,15,8,多云
2025-11-21,17,9,多云
2025-11-22,15,12,小雨
2025-11-23,15,12,阴
2025-11-24,17,10,多云
2025-11-25,16,8,晴
2025-11-26,16,8,晴
2025-11-27,18,8,晴
2025-11-28,18,7,晴
2025-11-29,18,10,轻度雾霾
2025-11-30,18,11,中度雾霾
2025-12-01,20,12,轻度雾霾
2025-12-02,15,11,小雨
2025-12-03,14,11,小雨
2025-12-04,13,11,阴
2025-12-05,15,10,多云
2025-12-06,15,9,多云
2025-12-07,15,12,多云
2025-12-08,16,10,多云
2025-12-09,15,13,轻度雾霾
2025-12-10,17,12,轻度雾霾
2025-12-11,18,11,阴
2025-12-12,16,12,小雨
2025-12-13,13,9,阴
2025-12-14,13,8,阴
2025-12-15,14,9,阴
2025-12-16,15,9,阴
2025-12-17,15,11,阴
2025-12-18,17,9,轻度雾霾
2025-12-19,15,11,中度雾霾
2025-12-20,13,11,小雨
2025-12-21,14,9,阴
2025-12-22,12,11,小雨
2025-12-23,12,11,小雨
2025-12-24,12,10,小雨
2025-12-25,12,11,小雨
2025-12-26,14,9,多云
2025-12-27,14,10,阴
2025-12-28,15,9,晴
2025-12-29,12,11,阴
2025-12-30,12,11,小雨
2025-12-31,11,10,小雨
